gate,min_p_touch,min_p_direction,distance_low,distance_high,target_fraction,stop_atr_mult,max_hold_bars,q_cohort,q_fraction,trades,win_rate,mean_r,median_r,total_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,mean_r_cost_1_25x,mean_r_cost_1_50x,long_n,short_n,long_mean_r,short_mean_r,long_pf,short_pf,sectors_with_min_trades,top_sector,top_sector_trades,morning_mean_r,midday_mean_r,afternoon_mean_r,closing_mean_r,first_half_mean_r,second_half_mean_r,temporal_gap_r,temporal_stable,avg_bars_held,target_exit_rate,stop_exit_rate,time_exit_rate,mean_p_touch,mean_p_direction,mean_q,passes_min_filters
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.6,2.0,12,top_25pct,0.25,79,0.5443037974683544,0.08795855242914097,0.1462843098063748,6.948725641902136,1.2518109633901502,-7.189337280439229,0.09550918317254205,1.042456992090708e-151,-0.011944148456476048,-0.11184684934209307,72,7,0.152808277130518,-0.5790671873564514,1.4693356542700404,0.023952904200726644,1,PHARMA,36,0.17832283038966237,,0.03834679198022727,,0.24441564693946613,-0.02428240667609227,0.2686980536155584,False,9.455696202531646,0.3924050632911392,0.189873417721519,0.4177215189873418,0.8381436772815821,0.8284030065013991,0.45069201604441184,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.6,2.0,12,top_10pct,0.1,32,0.53125,0.1422561613617266,0.12962446326769006,4.552197163575252,1.4904373083804678,-3.5344104569802663,0.16485932826480396,4.600962337329077e-58,0.03707688062728569,-0.06810240010715524,26,6,0.2916844731064739,-0.5052665228655115,2.2329691525605244,0.03177027947213272,0,PHARMA,14,0.1413676025779059,,0.1425049578211964,,0.5003176320225479,0.02290233780811952,0.47741529421442835,False,9.6875,0.3125,0.125,0.5625,0.8328930911498342,0.7820417873191019,0.45648767804307905,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.6,2.0,12,top_5pct,0.05,16,0.5625,0.1403596540218391,0.12962446326769006,2.2457544643494254,1.6110398317417634,-2.361242365036709,0.1879584667597339,1.059593883820767e-28,0.024194221298077426,-0.09197121142568425,11,5,0.44558143795817445,-0.5311282706380985,6.326543658122916,0.036105589450662834,0,IT,12,0.6974251322133531,,0.011806082131489724,,0.49027258516823957,0.023722010306372294,0.4665505748618673,False,9.125,0.375,0.0625,0.5625,0.8295720349942804,0.7297606382043336,0.46192781925368154,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.6,2.0,12,all,1.0,303,0.5214521452145214,-0.07608238459170254,0.009440632376289516,-23.052962531285868,0.806702393256079,-38.423126136987904,-0.08857897970595258,0.0,-0.165613554502829,-0.2551447244139555,283,20,-0.06351275466097107,-0.2539426481115527,0.8342720513963927,0.5299964154698064,3,PHARMA,120,-0.019359414473575552,-0.2970368334261931,-0.09896388571916881,,-0.09707818393820206,-0.05965625922061759,0.037421924717584466,True,9.722772277227723,0.2706270627062706,0.18811881188118812,0.5412541254125413,0.8386489374418356,0.8501192736826464,0.4295961778214194,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.6,2.0,12,top_50pct,0.5,152,0.5526315789473685,0.01231669111545178,0.04752717257420652,1.8721370495486704,1.034062926834121,-15.10564758542243,0.01405153275935142,1.66491628675435e-310,-0.07813663950908449,-0.16858997013362076,142,10,0.03276836165710375,-0.2780970305760061,1.0929165492918496,0.4304539834747932,2,PHARMA,76,0.09659221912881966,-0.5378296720674731,-0.03023235752655762,,0.00361536482675794,0.017836887363117775,0.014221522536359835,True,9.585526315789474,0.3355263157894737,0.19736842105263158,0.46710526315789475,0.8391545753509766,0.8448518888368101,0.4412518084165413,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.6,2.0,12,top_25pct,0.25,76,0.5657894736842105,0.10521003277381684,0.1472879848233466,7.99596249081008,1.3011914760929573,-7.189337280439229,0.11253466995944439,3.6725665506418822e-143,0.006200235144380133,-0.09280956248505653,71,5,0.16026867648097012,-0.6766227078677598,1.4933442796137353,0.028563552540132146,1,PHARMA,36,0.17832283038966237,,0.06256090083124032,,0.29794362053748435,-0.03495984923612311,0.33290346977360746,False,9.355263157894736,0.40789473684210525,0.19736842105263158,0.39473684210526316,0.8387612255864255,0.8362254638145832,0.4505572742028821,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.6,2.0,12,top_10pct,0.1,31,0.5806451612903226,0.19982980508272594,0.3017506515144584,6.194723957564504,1.6944487184184487,-3.5344104569802663,0.22234069504975063,4.180665714230804e-52,0.09849447279123291,-0.0028408595002601257,27,4,0.31688764157782273,-0.5903105912591773,2.3245288276288885,0.04042524383443573,0,PHARMA,16,0.037987908732981975,,0.2561226385956804,,0.5003176320225479,0.09531230006017923,0.40500533196236865,False,9.548387096774194,0.3548387096774194,0.12903225806451613,0.5161290322580645,0.8360953758250542,0.7998644704028041,0.4563480025108395,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.6,2.0,12,top_5pct,0.05,16,0.625,0.1943380170081706,0.2307622371846439,3.1094082721307297,1.9370760518233843,-2.361242365036709,0.26280665372285217,1.8624238482399468e-25,0.07800571582339205,-0.03832658536138649,12,4,0.4558875530972866,-0.5903105912591773,7.379877491779359,0.04042524383443573,0,IT,11,0.6974251322133531,,0.07824099042235927,,0.4935294419238364,0.058341914773777044,0.4351875271500594,False,9.125,0.375,0.0625,0.5625,0.8295720349942804,0.7516066533508907,0.46155772783342663,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.6,2.0,12,all,1.0,130,0.5153846153846153,-0.09810549871093746,0.008560529711429654,-12.75371483242187,0.7510950140193959,-16.615761670075443,-0.11844287166849421,2.6117245225512085e-288,-0.19771479645902412,-0.29732409420711087,124,6,-0.09092176984541725,-0.24656922859835542,0.7632986587577107,0.5900060888331619,2,PHARMA,57,-0.018720005668340707,-0.7935847049895352,-0.11129250949209457,,0.02563147808189714,-0.16141278916308544,0.18704426724498258,False,9.792307692307693,0.2846153846153846,0.16923076923076924,0.5461538461538461,0.875270244835572,0.7989183471687312,0.4238510951327129,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.6,2.0,12,top_50pct,0.5,65,0.5846153846153846,0.0006271084678301286,0.011499290369105714,0.04076205040895836,1.0017946466808298,-9.133278453120436,0.0007385936651763232,2.2949835843446113e-134,-0.0892000338564419,-0.17902717618071395,61,4,0.01142525265898385,-0.16404459044726427,1.03439000114032,0.7318818375387871,1,PHARMA,42,0.027667367861472326,,-0.02255025672672033,,-0.05116273975755516,0.023644818790223586,0.07480755854777875,True,9.784615384615385,0.36923076923076925,0.18461538461538463,0.4461538461538462,0.872962085663912,0.8439213403781615,0.43969554425682417,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.6,2.0,12,top_25pct,0.25,33,0.6060606060606061,0.10607521394373431,0.15977382285482938,3.5004820601432325,1.3311569028662125,-3.9597186428724602,0.11938364548847874,1.9424812269026644e-61,0.00841675902381627,-0.08924169589610183,30,3,0.17115782318805817,-0.5447508784995038,1.6321139086615766,0.3322351983192713,0,PHARMA,20,0.06165594289960714,,0.13494774012241703,,0.3832383831518551,-0.014430511798926854,0.39766889495078195,False,9.818181818181818,0.45454545454545453,0.15151515151515152,0.3939393939393939,0.8714732113416066,0.8245727827175922,0.4496661841703448,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.6,2.0,12,top_10pct,0.1,13,0.5384615384615384,0.08179441917006616,0.15977382285482938,1.0633274492108602,1.2576810951683821,-2.9780626505504477,0.09436614049615565,8.17761720820691e-25,-0.017817835106392822,-0.11743008938285186,11,2,0.15233717367338925,-0.3061907305982109,1.6203920398187712,0.5704022756789998,0,PHARMA,8,-0.7503109029590256,,0.3314260158087937,,0.8130950404873805,0.020852700726956653,0.7922423397604238,False,9.461538461538462,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.867277177956923,0.7950298696822344,0.45702484316758557,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.6,2.0,12,top_5pct,0.05,7,0.5714285714285714,0.03685596741993423,0.15977382285482938,0.2579917719395396,1.137552169657472,-1.4254765016838022,0.04735508082839773,2.1906456151489906e-13,-0.07855055057949804,-0.19395706857893028,5,2,0.17407464662719224,-0.3061907305982109,2.9336657231427297,0.5704022756789998,0,AUTO,2,,,0.03685596741993424,,0.8130950404873805,-0.09251721142464016,0.9056122519120207,False,9.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.8606171070202417,0.7525251091825698,0.46238622816413055,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.6,2.0,12,all,1.0,107,0.5514018691588785,-0.06629388600924767,0.010752735119534366,-7.093445802989501,0.8224759612597334,-9.545903582839452,-0.07989567592268366,1.4649433986720139e-232,-0.15272478829359226,-0.23915569057793684,102,5,-0.04706799402854889,-0.4585020824155026,0.8679221314524757,0.364671120573729,2,PHARMA,57,-0.02542902704249645,-0.41161850490053775,-0.08750076762398434,,-0.08226543081155709,-0.05885508432050082,0.023410346491056264,True,10.11214953271028,0.2803738317757009,0.16822429906542055,0.5514018691588785,0.8750781635375688,0.8440905021638684,0.4293741491608012,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.6,2.0,12,top_50pct,0.5,54,0.5555555555555556,0.03338526971732764,0.07802201135671576,1.8028045647356925,1.0957654244321404,-7.935176850409881,0.03856807813101767,2.200525378517905e-108,-0.05682186037974089,-0.14702899047680942,51,3,0.06415839151004174,-0.48975780075881253,1.1997865896614357,0.3996466392195159,1,PHARMA,36,0.05260448543857833,,0.012687652786749945,,0.008716651158146056,0.0396958465580485,0.030979195399902446,True,9.777777777777779,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.8749886318884362,0.8465055529528054,0.44165695484649636,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.6,2.0,12,top_25pct,0.25,27,0.5555555555555556,0.10066530262540582,0.15977382285482938,2.717963170885957,1.27779400388402,-3.9597186428724607,0.10536567725450172,3.818850863292039e-51,4.941671727368661e-05,-0.1005664691908585,25,2,0.206612433874874,-1.223673837992946,1.7040327265133852,0.0,0,PHARMA,16,0.12877817115894097,,0.08133770550860042,,0.40580538620130274,0.01348242160372097,0.39232296459758176,False,9.666666666666666,0.48148148148148145,0.18518518518518517,0.3333333333333333,0.8731365897586124,0.840330309605171,0.4519596806068564,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.6,2.0,12,top_10pct,0.1,11,0.45454545454545453,-0.023278078066888287,-0.1439078312245022,-0.25605885873577117,0.937948063698001,-2.9780626505504473,-0.02573901490480271,4.977705587774594e-23,-0.11799909955622234,-0.21272012104555646,10,1,0.11694176429480307,-1.4254765016838022,1.4329495370005856,0.0,0,PHARMA,7,-0.7503109029590256,,0.24935923126766318,,-0.08825380875333522,0.0010878209405292827,0.0893416296938645,True,9.454545454545455,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.8689477683242521,0.81570527507807,0.4581323632674192,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.6,2.0,12,top_5pct,0.05,6,0.5,-0.09251721142464016,0.007932995815163588,-0.555103268547841,0.7040383947182478,-1.4254765016838022,-0.12082791363713702,1.8771469817693032e-14,-0.20429020517826355,-0.3160631989318869,5,1,0.17407464662719224,-1.4254765016838022,2.9336657231427297,0.0,0,AUTO,2,,,-0.09251721142464013,,-0.08825380875333522,-0.09678061409594506,0.008526805342609842,True,8.666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.8610384697008464,0.7819558173438224,0.4642643393642342,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.6,2.0,12,all,1.0,104,0.5673076923076923,-0.045646169599705425,0.011048051096984335,-4.747201638369364,0.8737829701094516,-9.545903582839452,-0.05482477448334493,2.6245203486529536e-223,-0.13189900605200813,-0.21815184250431086,99,5,-0.02479486087163485,-0.4585020824155026,0.927809644493047,0.364671120573729,1,PHARMA,57,-0.02542902704249645,-0.41161850490053775,-0.04961455195583555,,-0.08226543081155709,-0.027859671296806044,0.054405759514751045,True,10.057692307692308,0.28846153846153844,0.17307692307692307,0.5384615384615384,0.874913475851289,0.8499894423619769,0.4299486690417045,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.6,2.0,12,top_50pct,0.5,52,0.5384615384615384,0.01571187633840244,0.07802201135671576,0.817017569596927,1.0434001753997313,-7.935176850409881,0.018012680452841403,3.675830606810532e-106,-0.07554675244810291,-0.16680538123460828,50,2,0.06528730491165635,-1.223673837992946,1.1993156661911193,0.0,1,PHARMA,35,0.018327826613731075,,0.012886650041047481,,0.008817044131029484,0.0173535030544436,0.008536458923414118,True,9.76923076923077,0.38461538461538464,0.17307692307692307,0.4423076923076923,0.874362552819125,0.8436478260812632,0.44216853213627905,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.6,2.0,12,top_25pct,0.25,26,0.5769230769230769,0.15622262448434393,0.2391172535218462,4.0617882365929425,1.4812390884730227,-3.9597186428724602,0.16820429237802983,4.022081631126833e-46,0.05556731019113782,-0.0450880041020683,24,2,0.2712139963574514,-1.223673837992946,2.0861370577522482,0.0,0,PHARMA,16,0.12877817115894097,,0.17634855692297283,,0.4594643681021188,0.06525010139901152,0.39421426670310733,False,9.576923076923077,0.5,0.15384615384615385,0.34615384615384615,0.8737153458671508,0.8404724883066645,0.45245824818677843,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.6,2.0,12,top_10pct,0.1,11,0.45454545454545453,-0.023278078066888287,-0.1439078312245022,-0.25605885873577117,0.937948063698001,-2.9780626505504473,-0.02573901490480271,4.977705587774594e-23,-0.11799909955622234,-0.21272012104555646,10,1,0.11694176429480307,-1.4254765016838022,1.4329495370005856,0.0,0,PHARMA,7,-0.7503109029590256,,0.24935923126766318,,-0.08825380875333522,0.0010878209405292827,0.0893416296938645,True,9.454545454545455,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.8689477683242521,0.81570527507807,0.4581323632674192,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.6,2.0,12,top_5pct,0.05,6,0.5,-0.09251721142464016,0.007932995815163588,-0.555103268547841,0.7040383947182478,-1.4254765016838022,-0.12082791363713702,1.8771469817693032e-14,-0.20429020517826355,-0.3160631989318869,5,1,0.17407464662719224,-1.4254765016838022,2.9336657231427297,0.0,0,AUTO,2,,,-0.09251721142464013,,-0.08825380875333522,-0.09678061409594506,0.008526805342609842,True,8.666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.8610384697008464,0.7819558173438224,0.4642643393642342,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.6,2.0,24,all,1.0,744,0.5416666666666666,-0.029547377586754707,0.22039026978705897,-21.983248924545503,0.9343763003597914,-100.17081970683793,-0.03016109638251433,0.0,-0.12783886100314767,-0.22613034441954066,670,74,0.007436915687760037,-0.3644051680451992,1.017296026678096,0.4250818248662906,5,AUTO,246,0.17944962418311292,0.10426422077768734,-0.15356046677299823,,0.13129322812173705,-0.14316872290376265,0.2744619510254997,False,12.629032258064516,0.38844086021505375,0.25806451612903225,0.353494623655914,0.8038455162081809,0.7903071013338321,0.4288423539641439,True
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.6,2.0,24,top_50pct,0.5,372,0.5349462365591398,-0.024095369451746975,0.20654146153106895,-8.963477436049875,0.9455968345698283,-49.84828736226297,-0.024897477771881473,0.0,-0.1225430565480548,-0.22099074364436264,331,41,-0.007585482356261588,-0.15738250673481194,0.9827259208750205,0.6675553960294244,4,PHARMA,156,0.1452272757690779,0.5015745154577669,-0.15760573781361759,,0.07238358045942928,-0.08434204996396624,0.15672563042339552,False,12.129032258064516,0.3924731182795699,0.24193548387096775,0.3655913978494624,0.8007201912887987,0.7863174685075596,0.4426089154749015,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.6,2.0,24,top_25pct,0.25,186,0.5806451612903226,0.051055112281737966,0.3271476428246506,9.496250884403262,1.1258960934571698,-29.036783518244825,0.05244169346461857,0.0,-0.05390116955937074,-0.15885745140047955,164,22,0.08120401837920949,-0.17369127862668615,1.2033904193018974,0.6160344775429423,3,PHARMA,68,0.3986259500867794,0.6409790485779393,-0.17463650133757364,,0.21166731368557268,-0.08707138092555987,0.29873869461113256,False,11.602150537634408,0.44086021505376344,0.21505376344086022,0.34408602150537637,0.7992419332267688,0.7756509873071082,0.4520837818710135,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.6,2.0,24,top_10pct,0.1,75,0.5466666666666666,-0.0019930029081044603,0.2623108128687375,-0.14947521810783454,0.9945074137622111,-17.121046379039797,-0.002368310021405398,1.8998427128507085e-155,-0.12340630869290609,-0.24481961447770773,53,22,0.06927797946564643,-0.17369127862668615,1.2127056281570683,0.6160344775429423,1,IT,38,0.7289922891933901,-0.31213719802702183,-0.1649337774705297,,0.4416684741607862,-0.2816926297558833,0.7233611039166694,False,11.346666666666666,0.4266666666666667,0.13333333333333333,0.44,0.7921803856023576,0.7286187403436406,0.45679470027140884,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.6,2.0,24,top_5pct,0.05,38,0.5,-0.10826804037062064,0.02602139768616696,-4.1141855340835845,0.7391292446478749,-13.277133771056786,-0.12372552899420125,1.4703154145673852e-87,-0.21659316306410506,-0.32491828575758963,24,14,0.13848390843238176,-0.5312713811757676,1.462766729712996,0.13402417203353464,1,IT,30,0.6724367477554491,-0.31213719802702183,-0.39285686983015505,,0.13805345273294062,-0.30767115383540833,0.44572460656834895,False,11.789473684210526,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.7858795661832506,0.7371916560912651,0.46172845252320904,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.6,2.0,24,all,1.0,600,0.5866666666666667,0.07407383976875735,0.3437980433444292,44.44430386125441,1.1905442144153104,-48.873012698292285,0.07761471216003049,0.0,-0.015545809466360753,-0.10516545870147885,541,59,0.1340663592705807,-0.47602705939202955,1.3785141728589807,0.32538277349494166,5,PHARMA,214,0.20281800599431682,0.44901928900903315,-0.03486599304451859,,0.18154390102762022,-0.014450131663315094,0.19599403269093532,False,13.055,0.4,0.22333333333333333,0.37666666666666665,0.8036857999281303,0.8385810009616298,0.43006216601770625,True
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.6,2.0,24,top_50pct,0.5,300,0.5766666666666667,0.059241714098625685,0.33296197567205865,17.772514229587706,1.14857041989081,-26.6352345735679,0.0617874595110813,0.0,-0.03140105453305275,-0.1220438231647312,272,28,0.11577154720195011,-0.4899052360479545,1.3136325093487293,0.2862914471713952,3,PHARMA,137,0.15043171141229925,0.5015745154577669,-0.046766080675718635,,0.13183242783335425,0.006676024842442891,0.12515640299091135,True,12.806666666666667,0.4066666666666667,0.22333333333333333,0.37,0.8014209136463712,0.8303279922911365,0.44202339279638314,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.6,2.0,24,top_25pct,0.25,150,0.66,0.18921151160487198,0.45095769811621234,28.381726740730798,1.5821080912267134,-14.217945157611766,0.20256495359606605,4.948644874816281e-247,0.09274672907815336,-0.003718053448565316,133,17,0.27422690621350754,-0.475908928568571,1.9645674163075826,0.2607979209951558,3,PHARMA,57,0.4089560135012477,0.6409790485779393,-0.001298703187395013,,0.3436885983786683,0.034734424831075694,0.3089541735475926,False,12.4,0.47333333333333333,0.17333333333333334,0.35333333333333333,0.7995119867025238,0.825978809305041,0.4513140249637676,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.6,2.0,24,top_10pct,0.1,60,0.6333333333333333,0.07838004178794483,0.3101056678516607,4.70280250727669,1.2294699629523271,-11.414096055515653,0.0886592854269458,3.381285187432053e-112,-0.02646836060202891,-0.13131676299200265,45,15,0.25800851252689555,-0.4605053704289073,2.0818245951686105,0.2923991505642671,1,IT,31,0.5323615525783826,-0.31213719802702183,-0.0759692366172235,,0.43886473108818247,-0.21656197673043137,0.6554267078186138,False,12.083333333333334,0.4666666666666667,0.16666666666666666,0.36666666666666664,0.7900904112363224,0.7930120422021661,0.4562426942613812,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.6,2.0,24,top_5pct,0.05,30,0.5666666666666667,-0.06549218798150697,0.26854479240864815,-1.964765639445209,0.8324869205790639,-9.356118124184427,-0.07548853685126665,6.66903389541871e-67,-0.16848404194314928,-0.27147589590479165,20,10,0.3036193939700715,-0.8037153518846638,2.82349127363245,0.04307519054424917,0,IT,24,0.6724367477554491,-0.31213719802702183,-0.44804770671920324,,0.19358901645734966,-0.3245733924203637,0.5181624088777134,False,12.3,0.36666666666666664,0.2,0.43333333333333335,0.7869177329163558,0.7784749348700406,0.4607435562161301,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.6,2.0,24,all,1.0,570,0.6052631578947368,0.1007540716210845,0.4302442405375818,57.429820824018165,1.2650514370134014,-46.16191025313767,0.10489684765559129,0.0,0.013303990779486484,-0.07414609006211155,526,44,0.14564216442482886,-0.43586267416913244,1.4151634773031236,0.40348275268925654,5,PHARMA,210,0.2058911658656558,0.49316089227170173,0.0004120298718666592,,0.1821082691412767,0.028558955940913924,0.15354931320036277,False,12.963157894736842,0.41228070175438597,0.22982456140350876,0.35789473684210527,0.8041783307634037,0.8493957415955707,0.43016622017119144,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.6,2.0,24,top_50pct,0.5,285,0.6070175438596491,0.08902353075884253,0.43058318563216524,25.37170626627012,1.2275284246633467,-25.41283335829626,0.09170757913794791,0.0,0.0013501807366439417,-0.08632316928555459,265,20,0.12179205670081335,-0.34515943797227094,1.3280365056867565,0.47391976089897203,3,PHARMA,135,0.14821714618464177,0.5883344982315512,-0.006054195938605593,,0.13892142363252846,0.05004080195127534,0.08888062168125313,True,12.624561403508771,0.4245614035087719,0.23508771929824562,0.34035087719298246,0.8028195964508276,0.8429708279402351,0.44185201906313687,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.6,2.0,24,top_25pct,0.25,143,0.6853146853146853,0.2184081352616031,0.4861436568625559,31.232363342409244,1.6855285275404188,-12.928965576681481,0.2312501955678384,7.938596364037193e-224,0.12553727909870663,0.03266642293581017,134,9,0.26040382209346447,-0.4068609797905547,1.8858617503881745,0.40647736401267126,2,PHARMA,58,0.3966464117398055,0.8107084105224637,0.02684094939262994,,0.41486499867514465,0.024679839395471803,0.39018515927967284,False,12.286713286713287,0.48951048951048953,0.1888111888111888,0.32167832167832167,0.8004929352674127,0.8392117792584802,0.45108268802998036,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.6,2.0,24,top_10pct,0.1,57,0.7192982456140351,0.20230543703063655,0.43112765743218295,11.531409910746284,1.6710874870413965,-9.401930930318494,0.22303216993687003,1.473257869738253e-86,0.10476813489318626,0.007230832755735965,48,9,0.31652414018460995,-0.4068609797905547,2.379484318349344,0.40647736401267126,0,IT,26,0.4447797473494132,0.8116562711073021,0.04149149709417171,,0.4824506630297729,-0.04982526636858608,0.532275929398359,False,11.824561403508772,0.5263157894736842,0.17543859649122806,0.2982456140350877,0.7932249003975412,0.8188027183597788,0.45614543783401224,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.6,2.0,24,top_5pct,0.05,29,0.7241379310344828,0.11548316649717306,0.31846068418886303,3.349011828418019,1.3795126807224312,-6.867756495931775,0.13116847149410218,1.7366986390419235e-49,0.021507170457970983,-0.07246882558123102,22,7,0.41621565012399203,-0.829676067758544,4.448884347776237,0.058640868480969076,0,IT,23,0.683198598024621,0.2623108128687375,-0.2604990331012676,,0.3538684366770212,-0.2222292995909453,0.5760977362679666,False,11.03448275862069,0.4827586206896552,0.20689655172413793,0.3103448275862069,0.7908468532182852,0.8094842564033451,0.4608547264443648,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.6,2.0,24,all,1.0,393,0.5241730279898219,-0.0673763176748241,0.052615403333758415,-26.478892846205873,0.8550269932785117,-52.72559190175358,-0.0693108181027638,0.0,-0.1682533290728132,-0.2691303404708023,362,31,-0.04568705471147406,-0.32065093679523426,0.8985683597277749,0.4926991153429472,4,AUTO,141,0.2112840685476371,-0.507305691394169,-0.16846472139967122,,0.017062837181947572,-0.12414817498278123,0.1412110121647288,True,13.035623409669212,0.356234096692112,0.2595419847328244,0.3842239185750636,0.8381288560369586,0.7919004080651365,0.42773457334499604,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.6,2.0,24,top_50pct,0.5,197,0.5634517766497462,0.021594054721272928,0.28264287230279844,4.254028780090767,1.0521987586281185,-17.794373086346084,0.022557996236877202,0.0,-0.07867710451890851,-0.17894826375908995,179,18,0.03313901644229247,-0.0932141757266436,1.080758269922762,0.7914257377538972,3,PHARMA,84,0.2543231495894934,-0.1333461975833637,-0.09507447052441141,,0.039338197248842126,0.012028852890005173,0.027309344358836952,True,12.299492385786802,0.38578680203045684,0.2233502538071066,0.39086294416243655,0.8352758484932583,0.7910373051900309,0.44119061719510644,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.6,2.0,24,top_25pct,0.25,99,0.5555555555555556,-0.009107469981775671,0.27477877194855876,-0.9016395281957914,0.9799615449889607,-18.691006249894635,-0.009056645967071739,5.115909623785602e-206,-0.11873376627606645,-0.2283600625703573,89,10,0.03673739062959723,-0.4171267294229947,1.085628058359431,0.3876042333752475,1,PHARMA,41,0.1526808698603558,,-0.08637951289145042,,0.23898373844418033,-0.17036675545864716,0.4093504939028275,False,11.191919191919192,0.40404040404040403,0.24242424242424243,0.35353535353535354,0.8352079149068827,0.7805032393828853,0.45063704991692516,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.6,2.0,24,top_10pct,0.1,40,0.55,-0.03083608505949294,0.07554696859760875,-1.2334434023797176,0.9253063189181288,-9.474106032552513,-0.03323166783894661,9.74539963160915e-85,-0.15802071804860085,-0.2852053510377087,32,8,0.046950524701900254,-0.34198252410506574,1.131559963462462,0.4628555338754538,0,IT,14,0.3121176198682337,,-0.09135732710556237,,0.42429694899195436,-0.18254709640997538,0.6068440454019297,False,10.55,0.375,0.175,0.45,0.8298859646694184,0.7148527510841722,0.455513563085557,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.6,2.0,24,top_5pct,0.05,20,0.65,-0.005641569149721959,0.18704298764653648,-0.11283138299443918,0.9842807015413568,-6.116608286901112,-0.006282443535545119,1.1149504484930335e-41,-0.12621141283464093,-0.24678125651956,14,6,0.2905671398575393,-0.6967952234999982,2.9514736385236415,0.17916924416424537,0,IT,14,0.9419147766066726,,-0.17285739487143867,,0.7015308628680594,-0.2413657131556491,0.9428965760237085,False,11.4,0.35,0.15,0.5,0.8310840410916068,0.7139074026251806,0.46011806107080017,False
