cell_id,pocket_family,pocket_description,min_p_touch,min_p_direction,distance_low,distance_high,target_fraction,stop_atr_mult,max_hold_bars,n_trades,n_events,n_long,n_short,mean_r,median_r,win_rate,profit_factor,max_drawdown_r,trade_sharpe,dsr,dsr_pass,bonferroni_dsr_pass,mean_r_cost_1_25x,mean_r_cost_1_50x,cost_robust,first_half_n,second_half_n,first_half_mean_r,second_half_mean_r,temporal_stability_score,temporal_stable,unique_symbols,unique_sectors,sectors_with_positive_r,per_sector_n,per_sector_mean_r,mean_r_ci95_lower,target_exit_rate,stop_exit_rate,time_exit_rate,avg_bars_held,mean_p_touch,mean_p_direction,mean_q,economic_survivor,strict_survivor,reject_reason,max_overlap_other,max_overlap_cell,max_overlap_dedupe,max_overlap_dedupe_cell,dedupe_survivor,redundant_with
base_5_8_long|T0.80|D0.70|tf0.8|sl2.0|h60,base_5_8_long,"Long-only, distance 5-8 ATR",0.8,0.7,5.0,8.0,0.8,2.0,60,112,112,112,0,0.5107150894327644,0.594905350869665,0.6607142857142857,2.702163512227365,-11.704857554555575,0.4171737683865463,1.4273697569282857e-215,False,False,0.4205885783227388,0.33046206721271315,True,70,42,0.46345193945493474,0.5894870060624806,0.7532184402447408,True,14,5,3,AUTO:54;BANKING:4;FMCG:11;IT:13;PHARMA:30,AUTO:+0.797;BANKING:-0.331;FMCG:+0.458;IT:-0.441;PHARMA:+0.540,0.28398520997001064,0.32142857142857145,0.17857142857142858,0.5,17.776785714285715,0.8342886637748538,0.8942975382048329,0.4300627963267361,True,False,economic_survivor,1.0,base_5_8_long|T0.80|D0.70|tf1.0|sl1.5|h60,0.49122807017543857,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf0.6|sl1.0|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,0.6,1.0,36,175,175,175,0,0.6427166840532045,1.4474254834034848,0.5485714285714286,1.946914524578938,-24.780352404121537,0.3134385175258595,0.0,False,False,0.48623638022653676,0.3297560763998689,True,111,64,0.6170688986781515,0.6871995618130622,0.8908840166035129,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.565;BANKING:-0.171;FMCG:+1.315;IT:+0.481;PHARMA:+0.860,0.3389051509896354,0.48,0.44,0.08,10.674285714285714,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
base_5_8_long|T0.75|D0.60|tf1.0|sl2.0|h36,base_5_8_long,"Long-only, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,2.0,36,264,264,264,0,0.5020607134432078,0.3424687616522448,0.6325757575757576,2.5457875624681483,-17.127876782414386,0.37270992261045083,0.0,False,False,0.41364662808057223,0.32523254271793683,True,154,110,0.49576796694251485,0.5108705585441778,0.9699187943465921,True,18,5,3,AUTO:111;BANKING:20;FMCG:17;IT:38;PHARMA:78,AUTO:+0.658;BANKING:-0.116;FMCG:+0.947;IT:-0.005;PHARMA:+0.588,0.33956594185223454,0.19318181818181818,0.19318181818181818,0.6136363636363636,19.71212121212121,0.7992604649996371,0.863305455825161,0.4310610613651546,True,False,economic_survivor,1.0,base_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.8636363636363636,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
base_5_8_long|T0.80|D0.65|tf0.8|sl2.0|h60,base_5_8_long,"Long-only, distance 5-8 ATR",0.8,0.65,5.0,8.0,0.8,2.0,60,127,127,127,0,0.5087071353961244,0.5230637219606298,0.6850393700787402,2.7869360149510634,-10.359435635952062,0.42866612818064337,2.5605670236507038e-238,False,False,0.41577127411780596,0.3228354128394873,True,77,50,0.4999384658104033,0.5222108865581354,0.9562175972102172,True,16,5,3,AUTO:58;BANKING:7;FMCG:12;IT:17;PHARMA:33,AUTO:+0.767;BANKING:+0.136;FMCG:+0.471;IT:-0.194;PHARMA:+0.509,0.30231037710868125,0.30708661417322836,0.1732283464566929,0.5196850393700787,17.20472440944882,0.8337774190393493,0.8660608747427776,0.43048892937162886,True,False,economic_survivor,1.0,base_5_8_long|T0.80|D0.65|tf1.0|sl2.0|h60,0.4609053497942387,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.55|tf0.8|sl2.0|h24,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.55,5.0,8.0,0.8,2.0,24,199,199,199,0,0.49087643504979017,0.7427126755968035,0.6532663316582915,2.664809834060397,-13.753131060272672,0.4186541822857388,0.0,False,False,0.4037650437423763,0.3166536524349626,True,117,82,0.5041646875138004,0.47191636750967814,0.9343046077672157,True,16,5,4,AUTO:103;BANKING:16;FMCG:18;IT:23;PHARMA:39,AUTO:+0.529;BANKING:-0.190;FMCG:+0.286;IT:+0.438;PHARMA:+0.795,0.3279669829809331,0.2562814070351759,0.17587939698492464,0.5678391959798995,16.628140703517587,0.7950661470078216,0.8400606391396737,0.4301379620580607,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,0.8793969849246231,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
base_5_8_long|T0.75|D0.65|tf0.8|sl2.0|h36,base_5_8_long,"Long-only, distance 5-8 ATR",0.75,0.65,5.0,8.0,0.8,2.0,36,258,258,258,0,0.47895769995443527,0.47538705167450945,0.6705426356589147,2.5909543514423037,-17.127876782414386,0.4015467901408646,0.0,False,False,0.39126724095896265,0.30357678196348997,True,153,105,0.5015967590308154,0.445969356728853,0.8838573799082639,True,17,5,5,AUTO:108;BANKING:19;FMCG:17;IT:37;PHARMA:77,AUTO:+0.615;BANKING:+0.048;FMCG:+0.884;IT:+0.215;PHARMA:+0.432,0.33340937244805186,0.31007751937984496,0.1821705426356589,0.5077519379844961,18.01937984496124,0.7983749749817467,0.8685080499459917,0.4316599010547088,True,False,economic_survivor,1.0,base_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,0.8837209302325582,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
base_5_8_long|T0.75|D0.70|tf1.0|sl1.0|h60,base_5_8_long,"Long-only, distance 5-8 ATR",0.75,0.7,5.0,8.0,1.0,1.0,60,228,228,228,0,0.6130851224777815,-1.359327634348349,0.4166666666666667,1.7019241632510147,-38.68078025855906,0.22456039490613205,0.0,False,False,0.45414994278168747,0.2952147630855932,True,138,90,0.5409804914636946,0.7236455566993815,0.7020559490996903,True,17,5,3,AUTO:101;BANKING:16;FMCG:16;IT:29;PHARMA:66,AUTO:+0.803;BANKING:-0.256;FMCG:+2.064;IT:-1.100;PHARMA:+0.934,0.2586993631178011,0.18421052631578946,0.5614035087719298,0.2543859649122807,15.390350877192983,0.798447859902521,0.8962804235796973,0.43166224331031894,True,False,economic_survivor,1.0,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,1.0,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
base_5_8_long|T0.80|D0.60|tf0.8|sl2.0|h60,base_5_8_long,"Long-only, distance 5-8 ATR",0.8,0.6,5.0,8.0,0.8,2.0,60,132,132,132,0,0.4797553349880746,0.4771335544018136,0.6666666666666666,2.6165998764725034,-10.35943563595206,0.4031877688933954,7.067548562544102e-258,False,False,0.38659473233493896,0.2934341296818033,True,77,55,0.4999384658104033,0.4514989518368146,0.8990328812626427,True,17,5,3,AUTO:61;BANKING:7;FMCG:12;IT:18;PHARMA:34,AUTO:+0.686;BANKING:+0.136;FMCG:+0.471;IT:-0.202;PHARMA:+0.545,0.27676209764692566,0.30303030303030304,0.16666666666666666,0.5303030303030303,17.310606060606062,0.8345487177992345,0.8574825805718178,0.4300112858890501,True,False,economic_survivor,1.0,base_5_8_long|T0.80|D0.60|tf1.0|sl2.0|h60,0.45161290322580644,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
base_5_8_long|T0.80|D0.65|tf0.8|sl2.0|h36,base_5_8_long,"Long-only, distance 5-8 ATR",0.8,0.65,5.0,8.0,0.8,2.0,36,127,127,127,0,0.47845093960972335,0.4511011840671588,0.6850393700787402,2.6806550486264404,-10.359435635952062,0.4069336016036191,8.517429080172534e-247,False,False,0.385801594417422,0.2931522492251208,True,77,50,0.450035389643222,0.5222108865581354,0.8491475493329887,True,16,5,3,AUTO:58;BANKING:7;FMCG:12;IT:17;PHARMA:33,AUTO:+0.710;BANKING:+0.136;FMCG:+0.471;IT:-0.194;PHARMA:+0.494,0.27396282511371717,0.29133858267716534,0.1732283464566929,0.5354330708661418,16.80314960629921,0.8337774190393493,0.8660608747427776,0.43048892937162886,True,False,economic_survivor,1.0,base_5_8_long|T0.80|D0.65|tf1.0|sl2.0|h60,0.4609053497942387,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,False,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf0.6|sl2.0|h36,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,0.6,2.0,36,111,111,111,0,0.4856792790060282,0.8573776992814153,0.7207207207207207,2.7081005979787034,-6.988256022082325,0.46610970894267534,2.8240950996703584e-150,False,False,0.38926708164525464,0.2928548842844812,True,68,43,0.48674790134819085,0.48398936460446845,0.9943202503024462,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+0.666;BANKING:+0.455;FMCG:+0.206;IT:+0.193;PHARMA:+0.419,0.2918336521282394,0.5495495495495496,0.18018018018018017,0.2702702702702703,14.315315315315315,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,False,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60
