cell_id,pocket_family,pocket_description,min_p_touch,min_p_direction,distance_low,distance_high,target_fraction,stop_atr_mult,max_hold_bars,n_trades,n_events,n_long,n_short,mean_r,median_r,win_rate,profit_factor,max_drawdown_r,trade_sharpe,dsr,dsr_pass,bonferroni_dsr_pass,mean_r_cost_1_25x,mean_r_cost_1_50x,cost_robust,first_half_n,second_half_n,first_half_mean_r,second_half_mean_r,temporal_stability_score,temporal_stable,unique_symbols,unique_sectors,sectors_with_positive_r,per_sector_n,per_sector_mean_r,mean_r_ci95_lower,target_exit_rate,stop_exit_rate,time_exit_rate,avg_bars_held,mean_p_touch,mean_p_direction,mean_q,economic_survivor,strict_survivor,reject_reason,max_overlap_other,max_overlap_cell,max_overlap_dedupe,max_overlap_dedupe_cell,dedupe_survivor,redundant_with
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,1.5,60,175,175,175,0,1.1118045780462849,0.9818994936505132,0.6857142857142857,3.978478873522526,-13.4723686272787,0.5975485680788872,7.114300730535216e-286,False,False,1.0004917765240635,0.8891789750018415,True,111,64,1.096978738263021,1.1375181439203832,0.9635372920552843,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+1.115;BANKING:-0.085;FMCG:+1.276;IT:+0.645;PHARMA:+1.606,0.8361328078831388,0.26857142857142857,0.2571428571428571,0.4742857142857143,22.13714285714286,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h36,0.6382113821138211,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,True,
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,1.5,60,176,176,176,0,1.1046480948283899,0.9809228511575596,0.6818181818181818,3.969501450393106,-13.4723686272787,0.5946277787886732,8.388220622502249e-290,False,False,0.9926562656127849,0.88066443639718,True,112,64,1.085865209632965,1.1375181439203832,0.9532403717686374,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+1.115;BANKING:-0.090;FMCG:+1.276;IT:+0.645;PHARMA:+1.606,0.8301884535593982,0.26704545454545453,0.2556818181818182,0.4772727272727273,22.125,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h36,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,1.5,36,175,175,175,0,1.0537521375462808,0.9796928999797099,0.6971428571428572,4.218005012705956,-13.472368627278701,0.5924040495065764,1.4531957838998176e-302,False,False,0.9437745325617902,0.8337969275772996,True,111,64,1.0152348568198246,1.1205555463062282,0.9000517430676817,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.955;BANKING:-0.007;FMCG:+1.354;IT:+0.986;PHARMA:+1.539,0.7902054894447855,0.25142857142857145,0.21142857142857144,0.5371428571428571,20.222857142857144,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,1.5,36,176,176,176,0,1.0469254977403177,0.9794879130412045,0.6931818181818182,4.2071585832924585,-13.472368627278701,0.5894871160362557,1.141738318224587e-306,False,False,0.9362612787184794,0.825597059696641,True,112,64,1.0048511842740833,1.1205555463062282,0.8894817614325348,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.955;BANKING:-0.018;FMCG:+1.354;IT:+0.986;PHARMA:+1.539,0.7845391725848473,0.25,0.21022727272727273,0.5397727272727273,20.22159090909091,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,1.0,60,175,175,175,0,1.0363099314703315,-0.6460066092319456,0.49142857142857144,2.359646828552685,-38.68078025855908,0.365719450631343,0.0,False,False,0.8773132291564911,0.7183165268426506,True,111,64,1.036322871663758,1.0362874883223574,0.999965856410045,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.705;BANKING:-0.139;FMCG:+2.012;IT:+1.092;PHARMA:+1.789,0.6164749243715137,0.24,0.4857142857142857,0.2742857142857143,16.302857142857142,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,1.0,60,176,176,176,0,1.018340714290143,-0.6460821376300521,0.48863636363636365,2.3226217680417696,-38.680780258559075,0.3591332879167998,0.0,False,False,0.8583980159968386,0.698455317703534,True,112,64,1.0080854148431635,1.0362874883223574,0.9723058569143446,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.705;BANKING:-0.292;FMCG:+2.012;IT:+1.092;PHARMA:+1.789,0.5994148411286266,0.23863636363636365,0.48863636363636365,0.2727272727272727,16.306818181818183,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.70|tf0.8|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.7,5.0,8.0,0.8,1.5,60,157,157,157,0,0.9912091623672902,0.9823120740877617,0.6878980891719745,3.7209042554085765,-14.12032539716308,0.5996963698718166,1.3327675249493013e-226,False,False,0.8842875705086879,0.7773659786500856,True,101,56,0.9165581572821369,1.125847582253013,0.7888544288070465,True,14,5,3,AUTO:87;BANKING:11;FMCG:16;IT:10;PHARMA:33,AUTO:+1.043;BANKING:-0.281;FMCG:+1.299;IT:-0.482;PHARMA:+1.575,0.7326617872113625,0.42038216560509556,0.25477707006369427,0.3248407643312102,21.089171974522294,0.7948252622152683,0.8993774679907252,0.4330566364232281,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.70|tf1.0|sl2.0|h60,0.8971428571428571,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.5,60,199,199,199,0,0.9840948882969377,0.979946208664606,0.6582914572864321,3.4548460376940473,-13.4723686272787,0.5355356893552715,0.0,False,False,0.8688317277407606,0.7535685671845832,True,117,82,1.0698688583945528,0.8617100773039991,0.7884769209204332,True,16,5,4,AUTO:103;BANKING:16;FMCG:18;IT:23;PHARMA:39,AUTO:+1.071;BANKING:-0.144;FMCG:+1.202;IT:+0.286;PHARMA:+1.528,0.7287788537385855,0.23618090452261306,0.2663316582914573,0.49748743718592964,21.537688442211056,0.7950661470078216,0.8400606391396737,0.4301379620580607,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h36,0.8793969849246231,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.5,60,111,111,111,0,0.958217869117675,0.9797780645281213,0.6576576576576577,3.304976695515686,-11.616936089815093,0.5183421948843413,1.0467631736947822e-197,False,False,0.8302215124965174,0.7022251558753596,True,68,43,0.9846691225395827,0.9163879799853559,0.9287415266573547,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+1.217;BANKING:+0.395;FMCG:+0.713;IT:+0.257;PHARMA:+1.026,0.6143098647531362,0.26126126126126126,0.2882882882882883,0.45045045045045046,19.27027027027027,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.0|h60,0.32941176470588235,base_5_8_long|T0.75|D0.70|tf1.0|sl1.5|h60,True,
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.0|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,1.0,36,175,175,175,0,0.9506553120461605,-0.002081047067555151,0.49714285714285716,2.2729246180778353,-38.68078025855908,0.3470531285259163,0.0,False,False,0.7926551637911534,0.6346550155361462,True,111,64,0.9331207099280242,0.9810668875948033,0.9495651294335626,True,15,5,5,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.549;BANKING:+0.064;FMCG:+2.128;IT:+1.092;PHARMA:+1.659,0.5448066088853875,0.22285714285714286,0.4742857142857143,0.3028571428571429,15.154285714285715,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.0|h60,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.0,60,111,111,111,0,0.9432121902188243,-0.002081047067555151,0.4954954954954955,2.21448386937325,-16.938919352016313,0.34091203187343555,2.5541049145846216e-265,False,False,0.7614758167663805,0.579739443313937,True,68,43,0.8745396830430258,1.0518105736596217,0.8120561923743527,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+0.985;BANKING:+0.037;FMCG:+1.181;IT:+0.235;PHARMA:+1.256,0.42850331392877017,0.24324324324324326,0.4774774774774775,0.27927927927927926,14.576576576576576,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,False,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.0|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,1.0,36,176,176,176,0,0.9331727688399731,-0.09009329489775217,0.4943181818181818,2.236538410001972,-38.680780258559075,0.3404232796022378,0.0,False,False,0.7742209623665314,0.6152691558930895,True,112,64,0.9058047009800702,0.9810668875948033,0.9193480681743,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.549;BANKING:-0.105;FMCG:+2.128;IT:+1.092;PHARMA:+1.659,0.5281844069198554,0.2215909090909091,0.4772727272727273,0.30113636363636365,15.164772727272727,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf0.8|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,0.8,1.5,60,175,175,175,0,0.9331563404253532,0.9822474832190533,0.6857142857142857,3.49988757065075,-14.12032539716308,0.5699273948222928,3.2569619244690853e-264,False,False,0.8223748951695237,0.7115934499136943,True,111,64,0.9532629641256579,0.8982839149451373,0.941082703144317,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.989;BANKING:-0.221;FMCG:+1.270;IT:+0.356;PHARMA:+1.244,0.6905668817010674,0.4114285714285714,0.2571428571428571,0.3314285714285714,19.82857142857143,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.5,36,199,199,199,0,0.9277193010493802,0.9792402122473104,0.6683417085427136,3.5728474295793125,-13.472368627278701,0.526957113300717,0.0,False,False,0.8138566852661222,0.6999940694828641,True,117,82,0.9832608616855097,0.8484709767270977,0.8547083318621762,True,16,5,4,AUTO:103;BANKING:16;FMCG:18;IT:23;PHARMA:39,AUTO:+0.915;BANKING:-0.091;FMCG:+1.276;IT:+0.508;PHARMA:+1.465,0.6831111899719085,0.22110552763819097,0.22613065326633167,0.5527638190954773,19.673366834170853,0.7950661470078216,0.8400606391396737,0.4301379620580607,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,0.8793969849246231,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf0.8|sl1.5|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,0.8,1.5,60,176,176,176,0,0.9270149040121226,0.9822446634051799,0.6818181818181818,3.491990087058155,-14.12032539716308,0.5670953992208985,8.66489113997737e-268,False,False,0.8155514119932143,0.7040879199743064,True,112,64,0.9434326120504,0.8982839149451372,0.9512966869667836,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.989;BANKING:-0.215;FMCG:+1.270;IT:+0.356;PHARMA:+1.244,0.6855075665115957,0.4090909090909091,0.2556818181818182,0.3352272727272727,19.829545454545453,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h36,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.5,36,111,111,111,0,0.9001854107780118,0.9796928999797099,0.6576576576576577,3.4162325217600427,-11.593563115193902,0.513847812190852,3.2370238791892455e-204,False,False,0.7732477350087956,0.6463100592395793,True,68,43,0.9100244992017227,0.8846259221079571,0.9717851714086332,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+1.047;BANKING:+0.395;FMCG:+0.745;IT:+0.454;PHARMA:+0.991,0.5742796476986101,0.24324324324324326,0.24324324324324326,0.5135135135135135,17.71171171171171,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,False,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf0.8|sl1.5|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,0.8,1.5,36,175,175,175,0,0.8858061988745687,0.979946208664606,0.6971428571428572,3.7051226628132707,-14.120325397163082,0.5692402759338914,5.126610553689787e-274,False,False,0.7760710283168711,0.6663358577591733,True,111,64,0.8705424423460034,0.9122792766037993,0.9528826573310214,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.847;BANKING:-0.143;FMCG:+1.270;IT:+0.697;PHARMA:+1.218,0.65524822780007,0.3657142857142857,0.21142857142857144,0.4228571428571429,18.46857142857143,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.70|tf1.0|sl2.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.7,5.0,8.0,1.0,2.0,60,157,157,157,0,0.8835053127329933,0.75098183787781,0.6942675159235668,4.11947492395887,-13.260492695095246,0.6101476971617009,1.2100353429051933e-239,False,False,0.8010553538872898,0.7186053950415858,True,101,56,0.7977311483898591,1.0382051448518603,0.7278182793876489,True,14,5,3,AUTO:87;BANKING:11;FMCG:16;IT:10;PHARMA:33,AUTO:+0.905;BANKING:-0.254;FMCG:+0.905;IT:-0.046;PHARMA:+1.477,0.6569989354688857,0.2611464968152866,0.17197452229299362,0.5668789808917197,24.853503184713375,0.7948252622152683,0.8993774679907252,0.4330566364232281,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.70|tf0.8|sl1.5|h60,0.8971428571428571,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf0.8|sl1.5|h36,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,0.8,1.5,36,176,176,176,0,0.879933797356513,0.9798988672139701,0.6931818181818182,3.695595089633653,-14.120325397163082,0.5663756816190905,1.0129959463914355e-277,False,False,0.7695106352931337,0.6590874732297543,True,112,64,0.8614506663580637,0.9122792766037993,0.9422358700840107,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.847;BANKING:-0.143;FMCG:+1.270;IT:+0.697;PHARMA:+1.218,0.6504007944656557,0.36363636363636365,0.21022727272727273,0.42613636363636365,18.477272727272727,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h24,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,1.5,24,175,175,175,0,0.8690822071004586,0.9791581628806384,0.68,3.5855706402942737,-14.6389547833907,0.5198592840956295,0.0,False,False,0.7593215205654851,0.6495608340305116,True,111,64,0.7777884895504669,1.027419748476225,0.7127645042102819,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.759;BANKING:-0.033;FMCG:+0.467;IT:+1.297;PHARMA:+1.452,0.6213901378896405,0.15428571428571428,0.21142857142857144,0.6342857142857142,16.96,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h24,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,1.5,24,176,176,176,0,0.8633048282629375,0.9790711164153465,0.6761363636363636,3.5765877912207396,-14.6389547833907,0.5173386703693249,0.0,False,False,0.752856295199426,0.6424077621359143,True,112,64,0.7695248738553447,1.027419748476225,0.7012702050548438,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.759;BANKING:-0.042;FMCG:+0.467;IT:+1.297;PHARMA:+1.452,0.6167639352566932,0.1534090909090909,0.21022727272727273,0.6363636363636364,16.977272727272727,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.0|h36,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,1.0,1.0,36,111,111,111,0,0.8456651142355902,-0.002081047067555151,0.4954954954954955,2.105392490273563,-17.01907523471072,0.31822069194360975,1.826930025868613e-270,False,False,0.6646336684654337,0.4836022226952767,True,68,43,0.7734947527826556,0.9597949881611616,0.7796997510928361,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+0.820;BANKING:+0.037;FMCG:+1.228;IT:+0.235;PHARMA:+1.166,0.3512809156449216,0.22522522522522523,0.46846846846846846,0.3063063063063063,13.594594594594595,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,False,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl2.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,1.0,2.0,60,175,175,175,0,0.8357821526669192,0.7507374383542513,0.6914285714285714,3.820064168269458,-13.260492695095245,0.5788211533994747,4.401837236604971e-277,False,False,0.7503429001092004,0.6649036475514811,True,111,64,0.842784619705928,0.8236372488961384,0.9770904765963448,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.859;BANKING:-0.205;FMCG:+0.888;IT:+0.644;PHARMA:+1.169,0.6218452294239304,0.26857142857142857,0.18285714285714286,0.5485714285714286,23.36,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl2.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.6,5.0,8.0,1.0,2.0,60,176,176,176,0,0.8303836210378254,0.7500401169269192,0.6875,3.811659629542192,-13.260492695095246,0.5760203786823254,8.290280557068011e-281,False,False,0.7444146269110596,0.6584456327842936,True,112,64,0.8342386908330752,0.8236372488961384,0.9872330791990814,True,16,5,4,AUTO:94;BANKING:13;FMCG:17;IT:15;PHARMA:37,AUTO:+0.859;BANKING:-0.198;FMCG:+0.888;IT:+0.644;PHARMA:+1.169,0.6174027183362086,0.26704545454545453,0.18181818181818182,0.5511363636363636,23.34090909090909,0.7947767954216167,0.8730606555192092,0.4320689392343175,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.60|tf1.0|sl1.5|h60,0.9943181818181818,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
eqhl_5_8_long|T0.75|D0.55|tf0.8|sl1.5|h60,eqhl_5_8_long,"Long-only, EQHL, distance 5-8 ATR",0.75,0.55,5.0,8.0,0.8,1.5,60,111,111,111,0,0.8182030165327474,1.0019260786124153,0.6756756756756757,2.9731262176640554,-11.616936089815095,0.5017642227660843,3.6178792043706956e-178,False,False,0.6911569273529818,0.5641108381732161,True,68,43,0.8797855959328175,0.7208166119000785,0.8057096091968685,True,15,5,3,AUTO:46;BANKING:7;FMCG:6;IT:13;PHARMA:39,AUTO:+1.074;BANKING:+0.904;FMCG:+0.807;IT:+0.116;PHARMA:+0.737,0.5148446573458448,0.4144144144144144,0.2882882882882883,0.2972972972972973,17.153153153153152,0.7932304391839566,0.8255913507742444,0.4409110637301095,True,False,economic_survivor,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,1.0,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60,False,eqhl_5_8_long|T0.75|D0.55|tf1.0|sl1.5|h60
normal_vol_5_8_long|T0.75|D0.65|tf0.8|sl1.0|h60,normal_vol_5_8_long,"Long-only, normal volatility, distance 5-8 ATR",0.75,0.65,5.0,8.0,0.8,1.0,60,175,175,175,0,0.808214906572172,-0.6460066092319456,0.49142857142857144,2.0603843513790716,-38.68078025855907,0.3221980273460965,0.0,False,False,0.6499871169576644,0.4917593273431564,True,111,64,0.8287011285483902,0.772684115332169,0.9306904479348285,True,15,5,4,AUTO:94;BANKING:12;FMCG:17;IT:15;PHARMA:37,AUTO:+0.550;BANKING:-0.339;FMCG:+2.002;IT:+0.672;PHARMA:+1.344,0.43655901124371826,0.37714285714285717,0.4857142857142857,0.13714285714285715,14.028571428571428,0.7950136874919577,0.8743947512157222,0.4325809330520666,True,False,economic_survivor,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,1.0,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60,False,normal_vol_5_8_long|T0.75|D0.65|tf1.0|sl1.5|h60
