label,n,win_rate,mean_r,median_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,scenario,path_id,validation_blocks,n_blocks,validation_blocks_per_path,path_pass
long_ex_banking_it,86,0.6046511627906976,0.4822514653319152,0.4803603270438632,2.58098969462592,-6.975358891811801,0.4019372954606226,2.7905942757037784e-136,long_ex_banking_it,34,4+8,10,2,True
long_ex_banking_it,86,0.6627906976744186,0.9146391430117522,1.1479012260490324,5.132773917026541,-6.975358891811801,0.691750004676369,2.1304378688774802e-95,long_ex_banking_it,35,4+9,10,2,True
long_ex_banking_it,87,0.4482758620689655,-0.08935001231865691,-0.014117091070113727,0.8402677836351313,-24.57674149931802,-0.07549888023007549,5.256410842109941e-190,long_ex_banking_it,36,5+6,10,2,False
long_ex_banking_it,88,0.38636363636363635,-0.25079509738604167,-0.7284307459104864,0.6223397043886699,-28.346595773261466,-0.2153782064789281,1.5931026740851143e-187,long_ex_banking_it,37,5+7,10,2,False
long_ex_banking_it,87,0.5402298850574713,0.16405664393305838,0.4290741560553803,1.3638459693564766,-23.625604268544564,0.13420804196965824,2.843625718751816e-172,long_ex_banking_it,38,5+8,10,2,True
long_ex_banking_it,87,0.5977011494252874,0.591474348306231,0.7645387276845831,2.6066543682642487,-23.625604268544564,0.4104413548871648,4.1033472521375434e-138,long_ex_banking_it,39,5+9,10,2,True
long_ex_banking_it,87,0.47126436781609193,-0.08657993476390248,-0.3913409915485359,0.8562349358579111,-21.089455673225178,-0.06941669019899639,4.051008549408488e-187,long_ex_banking_it,40,6+7,10,2,False
long_ex_banking_it,86,0.627906976744186,0.33500514264753756,0.42982867084377274,1.8682171101469793,-13.757637476237631,0.26869150237786976,6.609830282146187e-152,long_ex_banking_it,41,6+8,10,2,True
long_ex_banking_it,86,0.686046511627907,0.7673928203273747,1.0754493158892606,3.5398890826807174,-13.757637476237631,0.5437135161633748,7.048592231183248e-112,long_ex_banking_it,42,6+9,10,2,True
long_ex_banking_it,87,0.5632183908045977,0.16682672148781283,0.4370573269041662,1.3378740413344519,-19.51158728876626,0.12995694188495763,2.832657676092369e-176,long_ex_banking_it,43,7+8,10,2,True
long_ex_banking_it,87,0.6206896551724138,0.5942444258609854,0.7928193871154184,2.445854773471527,-19.51158728876626,0.39812167517873587,4.553356207280206e-143,long_ex_banking_it,44,7+9,10,2,True
long_ex_banking_it,86,0.7790697674418605,1.023746065605273,1.2101199799926203,6.321006359971589,-6.391035071751979,0.7990134769516859,1.3327402272588367e-73,long_ex_banking_it,45,8+9,10,2,True
long_all_sectors,106,0.3584905660377358,-0.04321543207663023,-0.5451044399002246,0.9256741945807249,-29.609811316760187,-0.03381505498967456,2.4004402878510066e-225,long_all_sectors,1,0+1,10,2,False
long_all_sectors,105,0.580952380952381,0.4032407489480811,0.5489223529268537,1.8464446147546947,-27.86593106629051,0.27600684905713235,1.0193961375025246e-187,long_all_sectors,2,0+2,10,2,True
long_all_sectors,106,0.7264150943396226,0.6290752272846596,0.7488093261258693,2.9702213999103435,-27.86593106629051,0.4894047683176748,5.812418893048606e-134,long_all_sectors,3,0+3,10,2,True
long_all_sectors,105,0.44761904761904764,0.182338375241316,-0.07953800122094636,1.3773971527256847,-27.86593106629051,0.13885730119314627,2.0911178521411362e-213,long_all_sectors,4,0+4,10,2,True
long_all_sectors,106,0.41509433962264153,-0.08272745532006866,-0.3902625208608119,0.8682631987803188,-27.86593106629051,-0.06242870205031183,2.0045433029898263e-228,long_all_sectors,5,0+5,10,2,False
long_all_sectors,106,0.5094339622641509,0.08485400056794352,0.10248709771727962,1.1437667310493331,-27.86593106629051,0.06092247017012467,1.1913314299628555e-221,long_all_sectors,6,0+6,10,2,True
long_all_sectors,105,0.6095238095238096,0.29032327643174216,0.27477877194855876,1.6824937896336671,-27.86593106629051,0.2187749328235091,5.156685910032537e-203,long_all_sectors,7,0+7,10,2,True
long_all_sectors,106,0.5471698113207547,0.26845072339258064,0.44614126184218383,1.544640189225201,-27.86593106629051,0.1931678865259893,4.21407782281513e-205,long_all_sectors,8,0+8,10,2,True
long_all_sectors,105,0.6,0.5755792493385933,0.8451368860622449,2.3098175420403475,-27.86593106629051,0.3774037459425476,2.8736469981663632e-170,long_all_sectors,9,0+9,10,2,True
long_all_sectors,105,0.44761904761904764,0.18280017081372554,-0.5432660383430645,1.4006125939066156,-29.609811316760187,0.14315650854237902,1.6336085623367145e-221,long_all_sectors,10,1+2,10,2,True
long_all_sectors,106,0.5943396226415094,0.41071427724591103,0.4896232658315085,2.371840409251528,-29.609811316760187,0.3668963775019563,4.551158422383276e-190,long_all_sectors,11,1+3,10,2,True
long_all_sectors,105,0.3142857142857143,-0.038102202893039595,-0.5432660383430645,0.9177156458753057,-29.609811316760187,-0.03597000196344533,1.127321917487982e-221,long_all_sectors,12,1+4,10,2,False
long_all_sectors,106,0.2830188679245283,-0.30108840535881715,-0.5442630470655975,0.5048481737924609,-36.44099753522095,-0.29480220976028865,1.9266354840949337e-210,long_all_sectors,13,1+5,10,2,False
long_all_sectors,106,0.37735849056603776,-0.1335069494708049,-0.5451500877635391,0.7659077226161949,-29.609811316760187,-0.11705256203252629,1.1006983789236952e-221,long_all_sectors,14,1+6,10,2,False
long_all_sectors,105,0.47619047619047616,0.06988269829738658,-0.2785040230004465,1.1724246937618215,-29.609811316760187,0.06361261994265026,1.8961065839533436e-227,long_all_sectors,15,1+7,10,2,True
long_all_sectors,106,0.41509433962264153,0.050089773353832204,-0.5436002429800985,1.1058995728628063,-29.609811316760187,0.04274396120818666,1.1249256092961332e-226,long_all_sectors,16,1+8,10,2,True
long_all_sectors,105,0.4666666666666667,0.35513867120423775,-0.5432660383430645,1.8468935670342992,-29.609811316760187,0.25773144886485855,7.026375796188025e-216,long_all_sectors,17,1+9,10,2,True
long_all_sectors,105,0.819047619047619,0.8614935983594085,0.7492227236191505,5.4948055701250915,-6.666332641135293,0.7454565308830614,2.9960840892129226e-88,long_all_sectors,18,2+3,10,2,True
long_all_sectors,104,0.5384615384615384,0.41269599169136695,0.4963377963739358,2.1596878722461157,-10.580664313088917,0.3245939172869751,1.8836781983905904e-186,long_all_sectors,19,2+4,10,2,True
long_all_sectors,105,0.5047619047619047,0.14291184258701625,0.06092659980141117,1.2839565289937802,-22.20881120175801,0.10733835856579024,5.340705341120219e-215,long_all_sectors,20,2+5,10,2,True
long_all_sectors,105,0.6,0.3120893123406287,0.42831664283056914,1.6709103559567315,-18.045842582761644,0.2275539562259199,9.059386544952317e-198,long_all_sectors,21,2+6,10,2,True
long_all_sectors,104,0.7019230769230769,0.5217192092393934,0.4963377963739358,2.753374296093701,-8.16790085565134,0.41210061876381143,1.9426875117723607e-170,long_all_sectors,22,2+7,10,2,True
long_all_sectors,105,0.638095238095238,0.4974345753826432,0.5199810506636466,2.3556974044609555,-9.687671047208255,0.3721178843231009,2.0126429011659612e-171,long_all_sectors,23,2+8,10,2,True
long_all_sectors,104,0.6923076923076923,0.8097180280395797,1.0748007876486674,3.597453484818835,-8.296893722269544,0.5672270677261004,7.327235073246574e-130,long_all_sectors,24,2+9,10,2,True
long_all_sectors,105,0.6857142857142857,0.6405912246526434,0.7486556945422234,4.228494905741302,-10.580664313088946,0.6026679535071205,7.554974852820824e-128,long_all_sectors,25,3+4,10,2,True
long_all_sectors,106,0.6509433962264151,0.3712022540024726,0.6546444195504586,2.073049366900533,-22.208811201758003,0.3123772525627565,1.4119640763198296e-169,long_all_sectors,26,3+5,10,2,True
long_all_sectors,106,0.7452830188679245,0.5387837098904849,0.7476725005324565,2.748293911823801,-18.04584258276168,0.4486093749196958,2.3249449417006864e-143,long_all_sectors,27,3+6,10,2,True
long_all_sectors,105,0.8476190476190476,0.7485761258430698,0.7466893065226896,6.322009020844133,-8.16790085565134,0.7248268065713296,2.890952754856587e-109,long_all_sectors,28,3+7,10,2,True
long_all_sectors,106,0.7830188679245284,0.722380432715122,0.7488538767499049,4.426000660620836,-9.68767104720827,0.6421347872129476,1.7953782272517268e-109,long_all_sectors,29,3+8,10,2,True
long_all_sectors,105,0.8380952380952381,1.0338320987499208,1.0696347583993053,7.682585819531166,-8.296893722269552,0.884052878947951,1.6539411673624122e-75,long_all_sectors,30,3+9,10,2,True
long_all_sectors,105,0.37142857142857144,-0.07799053111974884,-0.36567514284364416,0.8470898028971171,-30.974033482760134,-0.06985746126332752,3.338892989058693e-227,long_all_sectors,31,4+5,10,2,False
long_all_sectors,105,0.4666666666666667,0.09118693863386353,-0.07953800122094636,1.1932227367320096,-18.045842582761665,0.07624900009805737,4.9901090892529883e-219,long_all_sectors,32,4+6,10,2,True
long_all_sectors,104,0.5673076923076923,0.29869277424698637,0.05330357953102929,1.9813472226139226,-13.07808073214785,0.26807048673871564,2.848682180119987e-206,long_all_sectors,33,4+7,10,2,True
long_all_sectors,105,0.5047619047619047,0.27653220167587805,0.042501144080819286,1.7400336194464732,-10.580664313088947,0.23215738508404182,1.432116648915787e-203,long_all_sectors,34,4+8,10,2,True
long_all_sectors,104,0.5576923076923077,0.5866915930471726,0.5733943337206642,2.8417340067290455,-17.641249629822806,0.4365390902991629,6.513520290318241e-173,long_all_sectors,35,4+9,10,2,True
long_all_sectors,106,0.4339622641509434,-0.1730189727142433,-0.3902625208608119,0.7195168519747296,-22.826357796441112,-0.1453756363223004,3.4331970659788874e-232,long_all_sectors,36,5+6,10,2,False
long_all_sectors,105,0.5333333333333333,0.029994370070677318,0.05161883351466678,1.0663181191709377,-22.36468116706527,0.02591235033818432,1.425286728213388e-222,long_all_sectors,37,5+7,10,2,True
long_all_sectors,106,0.4716981132075472,0.010577750110393778,-0.012875157972854549,1.0203599931806981,-22.20881120175802,0.008626789647701048,1.7266649832035208e-225,long_all_sectors,38,5+8,10,2,True
long_all_sectors,105,0.5238095238095238,0.31525034297752846,0.10970284456409779,1.6760257691903528,-26.927850064740227,0.21992693715689862,2.9658587586327273e-204,long_all_sectors,39,5+9,10,2,True
long_all_sectors,105,0.6285714285714286,0.19917183982428968,0.20374008844569322,1.4808993747723442,-20.54325900182056,0.1633439779444919,5.716857195036341e-211,long_all_sectors,40,6+7,10,2,True
long_all_sectors,106,0.5660377358490566,0.17815920599840604,0.20370433973843166,1.3697931164131534,-18.045842582761654,0.13845371518863467,7.367429316568871e-213,long_all_sectors,41,6+8,10,2,True
long_all_sectors,105,0.6190476190476191,0.4844278127311408,0.340972976374321,2.1312749689532704,-25.106427899495515,0.33395380282246134,5.187080799337767e-183,long_all_sectors,42,6+9,10,2,True
long_all_sectors,105,0.6666666666666666,0.38451710286630425,0.43058318563216524,2.2171577006218666,-9.687671047208251,0.32098950966873685,6.1263552593321e-191,long_all_sectors,43,7+8,10,2,True
long_all_sectors,104,0.7211538461538461,0.6957148105951989,0.5016503052858219,3.6733862804938533,-8.296893722269541,0.5252863785901386,1.9434269596680825e-155,long_all_sectors,44,7+9,10,2,True
long_all_sectors,105,0.6571428571428571,0.6697730757731555,0.9521191068728833,3.029844989294637,-9.687671047208273,0.480172049823129,1.7733213503111675e-154,long_all_sectors,45,8+9,10,2,True
banking_it_long_control,19,0.3157894736842105,-0.3827251522285575,-0.7434951510223433,0.4426993566385748,-12.15359965324913,-0.36207352393996267,1.468198779144407e-32,banking_it_long_control,1,0+1,10,2,False
banking_it_long_control,19,0.2631578947368421,-0.30780023717844723,-0.7436850852146653,0.5874011842726476,-8.624581393643853,-0.24484993400977142,7.884481340245748e-36,banking_it_long_control,2,0+2,10,2,False
